dimension,task_id,principle_match,rich_sut,lean_sut,answer,rich_cost,lean_cost,cost_gap,cost_ratio,rich_steps,lean_steps,rich_input_tokens,lean_input_tokens,input_gap,rich_total_tokens,lean_total_tokens,same_code,code_similarity,wf_ops,wf_links
info,legal-hard-14,False,DataflowSystemGPT52LatestStats3kD2,DataflowSystemGPT52Latest3kSchemaOnly,"['Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area', 'Providence-Warwick, RI-MA Metropolitan Statistical Area', 'Hartford-West Hartford-East Hartford, CT Metropolitan Statistical Area', 'Bridgeport-Stamford-Danbury, CT Metropolitan Statistical Area', 'Worcester, MA Metropolitan Statistical Area']",0.034752,0.032062,0.002689999999999998,0.08389994385877356,7,6,45076,36921,8155,46575,38340,False,0.40162546562817475,4,3
info,legal-hard-17,False,DataflowSystemGPT52LatestStats3kD2,DataflowSystemGPT52Latest3kSchemaOnly,32542,0.025769,0.030403,-0.004633999999999999,-0.15241916916093803,7,7,44821,45813,-992,45739,46794,False,0.15267175572519084,5,4
info,legal-hard-30,False,DataflowSystemGPT52LatestStats3kD2,DataflowSystemGPT52Latest3kSchemaOnly,No,0.032756,0.028443,0.004313000000000001,0.15163660654642622,7,6,50100,40306,9794,51246,41461,False,0.2549851506151888,5,4
info,legal-hard-6,False,DataflowSystemGPT52LatestStats3kD2,DataflowSystemGPT52Latest3kSchemaOnly,1.1413,0.016667,0.017311,-0.0006439999999999987,-0.03720177921552763,5,5,30145,28929,1216,30721,29631,False,0.3155056179775281,3,2
info,legal-hard-7,False,DataflowSystemGPT52LatestStats3kD2,DataflowSystemGPT52Latest3kSchemaOnly,Bank Account,0.01902,0.019318,-0.00029799999999999965,-0.015426027539082704,5,5,30334,28914,1420,31040,29718,False,0.3522935779816514,3,2
info,legal-hard-8,False,DataflowSystemGPT52LatestStats3kD2,DataflowSystemGPT52Latest3kSchemaOnly,True,0.023526,0.022388,0.0011379999999999967,0.05083080221547242,5,5,31186,29958,1228,32093,30822,False,0.1533844614871624,3,2
info,wildfire-easy-13,False,DataflowSystemGPT52LatestStats3kD2,DataflowSystemGPT52Latest3kSchemaOnly,Great Basin Area,0.009874,0.009531,0.0003430000000000013,0.03598782918896247,4,4,21762,21734,28,22051,22002,False,0.8266666666666667,2,1
info,wildfire-easy-8,False,DataflowSystemGPT52LatestStats3kD2,DataflowSystemGPT52Latest3kSchemaOnly,Lightning,0.013192,0.010229,0.0029630000000000004,0.2896666340795777,4,4,27148,23247,3901,27404,23491,False,0.5034965034965035,2,1
info,wildfire-hard-10,False,DataflowSystemGPT52LatestStats3kD2,DataflowSystemGPT52Latest3kSchemaOnly,Republican,0.016396,0.020121,-0.003724999999999999,-0.185129963719497,4,4,27262,26176,1086,27747,26602,False,0.304383788254756,4,2
info,wildfire-hard-11,False,DataflowSystemGPT52LatestStats3kD2,DataflowSystemGPT52Latest3kSchemaOnly,Wyoming,0.012075,0.010759,0.0013160000000000012,0.12231620039037097,4,4,23839,22889,950,24112,23158,False,0.8929889298892989,2,1
info,wildfire-hard-16,False,DataflowSystemGPT52LatestStats3kD2,DataflowSystemGPT52Latest3kSchemaOnly,"[6.326, 0.787]",0.028265,0.024053,0.004211999999999997,0.17511329148131197,4,6,29500,39002,-9502,30121,39632,False,0.3318903318903319,4,2
info,wildfire-hard-7,False,DataflowSystemGPT52LatestStats3kD2,DataflowSystemGPT52Latest3kSchemaOnly,"Northwest, 2020",0.052192,0.064184,-0.011992000000000003,-0.18683784120653124,9,10,77125,79632,-2507,78830,82269,False,0.023521830191719027,8,5
sample,archeology-easy-3,False,DataflowSystemGPT52LatestStats5kD2,DataflowSystemGPT52LatestStats3kD2,3.1333,0.013718,0.013841,-0.00012299999999999985,-0.008886641138646042,4,4,25175,24154,1021,25528,24557,False,0.6780449961210241,2,1
sample,archeology-easy-4,False,DataflowSystemGPT52LatestStats5kD2,DataflowSystemGPT52LatestStats3kD2,207878.8774,0.032224,0.030968,0.0012560000000000036,0.040557995350038865,6,6,57580,52677,4903,58257,53258,False,0.196476241324079,4,2
sample,archeology-easy-6,False,DataflowSystemGPT52LatestStats5kD2,DataflowSystemGPT52LatestStats3kD2,São Paulo,0.013093,0.011318,0.0017750000000000005,0.156829828591624,4,4,25706,24322,1384,25948,24567,False,0.721875,2,1
sample,astronomy-easy-2,False,DataflowSystemGPT52LatestStats5kD2,DataflowSystemGPT52LatestStats3kD2,7.52,0.018574,0.020326,-0.001752,-0.08619502115517072,4,3,30268,20306,9962,30720,20890,False,0.3531073446327684,3,2
sample,astronomy-easy-5,False,DataflowSystemGPT52LatestStats5kD2,DataflowSystemGPT52LatestStats3kD2,2,0.053039,0.051494,0.0015450000000000047,0.03000349555288004,8,8,86985,77233,9752,88454,78745,False,0.20577281191806332,5,4
sample,biomedical-easy-2,False,DataflowSystemGPT52LatestStats5kD2,DataflowSystemGPT52LatestStats3kD2,68.5,0.023985,0.031928,-0.007942999999999999,-0.24877850162866447,6,6,42325,42430,-105,42866,43050,False,0.9207419898819561,3,1
sample,biomedical-easy-6,False,DataflowSystemGPT52LatestStats5kD2,DataflowSystemGPT52LatestStats3kD2,IA,0.022923,0.026016,-0.003093000000000002,-0.11888837638376391,6,6,42545,42532,13,43069,43077,False,0.7455516014234875,3,1
sample,biomedical-hard-3,False,DataflowSystemGPT52LatestStats5kD2,DataflowSystemGPT52LatestStats3kD2,60,0.037486,0.039198,-0.0017119999999999982,-0.04367569773968055,7,7,62600,62693,-93,63515,63733,False,0.21736562315416422,6,3
sample,biomedical-hard-4,False,DataflowSystemGPT52LatestStats5kD2,DataflowSystemGPT52LatestStats3kD2,['FIGO grade 2'],0.03969,0.038838,0.0008520000000000055,0.021937277923683135,7,7,67416,62894,4522,68448,64056,False,0.12775842044134728,5,4
sample,environment-easy-1,False,DataflowSystemGPT52LatestStats5kD2,DataflowSystemGPT52LatestStats3kD2,4.796,0.012121,0.011404,0.0007170000000000006,0.06287267625394605,4,4,24800,23731,1069,25057,23984,False,0.7671691792294807,2,1
sample,environment-easy-5,False,DataflowSystemGPT52LatestStats5kD2,DataflowSystemGPT52LatestStats3kD2,Ashburnham,0.029416,0.025868,0.0035480000000000025,0.13715787845987332,4,4,43131,36244,6887,43700,36902,False,0.5919098822324629,5,4
sample,environment-easy-6,False,DataflowSystemGPT52LatestStats5kD2,DataflowSystemGPT52LatestStats3kD2,5.14,0.014407,0.014781,-0.00037400000000000107,-0.02530275353494358,4,4,26234,25171,1063,26619,25658,False,0.850936329588015,2,1
sample,environment-hard-13,False,DataflowSystemGPT52LatestStats5kD2,DataflowSystemGPT52LatestStats3kD2,11,0.022112,0.019127,0.002984999999999998,0.15606211115177487,5,5,34797,32546,2251,35526,33156,False,0.07195421095666395,3,2
sample,legal-easy-10,False,DataflowSystemGPT52LatestStats5kD2,DataflowSystemGPT52LatestStats3kD2,"[2010, 2011, 2012, 2013, 2014, 2019]",0.017326,0.017023,0.0003030000000000012,0.01779944780590972,5,5,31656,31129,527,32191,31665,False,0.6729745712596097,3,2
sample,legal-easy-11,False,DataflowSystemGPT52LatestStats5kD2,DataflowSystemGPT52LatestStats3kD2,No,0.016549,0.018517,-0.0019679999999999975,-0.1062807150186314,5,5,31620,32087,-467,32104,32610,False,0.10833840535605599,3,2
sample,legal-easy-12,False,DataflowSystemGPT52LatestStats5kD2,DataflowSystemGPT52LatestStats3kD2,3,0.020571,0.026259,-0.005688000000000002,-0.21661144750371308,6,6,37867,36762,1105,38491,37412,False,0.6135321100917431,3,2
sample,legal-easy-19,False,DataflowSystemGPT52LatestStats5kD2,DataflowSystemGPT52LatestStats3kD2,0.523,0.014041,0.013791,0.0002500000000000002,0.01812776448408384,4,4,23961,23410,551,24388,23888,False,0.1953551912568306,2,1
sample,legal-easy-20,False,DataflowSystemGPT52LatestStats5kD2,DataflowSystemGPT52LatestStats3kD2,40,0.017088,0.017483,-0.0003949999999999995,-0.022593376422810705,5,5,31600,31104,496,32125,31676,False,0.8193688792165397,3,2
sample,legal-easy-26,False,DataflowSystemGPT52LatestStats5kD2,DataflowSystemGPT52LatestStats3kD2,"['Arizona', 'California', 'Massachusetts', 'Ohio', 'Oklahoma', 'Rhode Island']",0.017755,0.017721,3.399999999999931e-05,0.0019186276169516003,5,5,32624,30840,1784,33155,31462,False,0.25848303393213573,3,2
sample,legal-easy-27,False,DataflowSystemGPT52LatestStats5kD2,DataflowSystemGPT52LatestStats3kD2,27,0.01591,0.015951,-4.099999999999937e-05,-0.0025703717635257584,5,5,32522,30745,1777,32934,31238,False,0.14898102600140548,3,2
sample,legal-easy-3,False,DataflowSystemGPT52LatestStats5kD2,DataflowSystemGPT52LatestStats3kD2,13.1628,0.013369,0.013874,-0.0005049999999999985,-0.03639901974917101,4,4,23638,23336,302,24043,23786,False,0.5629228687415426,2,1
sample,legal-easy-4,False,DataflowSystemGPT52LatestStats5kD2,DataflowSystemGPT52LatestStats3kD2,2111635,0.013754,0.013995,-0.0002409999999999999,-0.017220435869953546,4,4,24344,23383,961,24789,23879,False,0.09615384615384616,2,1
sample,legal-easy-5,False,DataflowSystemGPT52LatestStats5kD2,DataflowSystemGPT52LatestStats3kD2,5435,0.011986,0.016655,-0.0046689999999999995,-0.2803362353647553,4,5,22582,28562,-5980,22977,29191,False,0.31264023934181,2,1
sample,legal-easy-9,False,DataflowSystemGPT52LatestStats5kD2,DataflowSystemGPT52LatestStats3kD2,2002,0.016471,0.01873,-0.0022590000000000006,-0.12060864922584093,5,5,29831,30890,-1059,30389,31477,False,0.6238716148445336,3,2
sample,legal-hard-14,False,DataflowSystemGPT52LatestStats5kD2,DataflowSystemGPT52LatestStats3kD2,"['Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area', 'Providence-Warwick, RI-MA Metropolitan Statistical Area', 'Hartford-West Hartford-East Hartford, CT Metropolitan Statistical Area', 'Bridgeport-Stamford-Danbury, CT Metropolitan Statistical Area', 'Worcester, MA Metropolitan Statistical Area']",0.034236,0.034752,-0.0005159999999999956,-0.014848066298342417,6,7,40733,45076,-4343,42234,46575,False,0.16297786720321933,4,3
sample,legal-hard-17,False,DataflowSystemGPT52LatestStats5kD2,DataflowSystemGPT52LatestStats3kD2,32542,0.025919,0.025769,0.00015000000000000083,0.005820947650277498,7,7,46601,44821,1780,47480,45739,False,0.49835104433858557,5,4
sample,legal-hard-22,False,DataflowSystemGPT52LatestStats5kD2,DataflowSystemGPT52LatestStats3kD2,0.0555,0.028039,0.035857,-0.007817999999999999,-0.21803274116629942,5,5,33958,32696,1262,34524,34151,False,0.11004784688995216,3,2
sample,legal-hard-23,False,DataflowSystemGPT52LatestStats5kD2,DataflowSystemGPT52LatestStats3kD2,District of Columbia,0.036767,0.034046,0.002721000000000001,0.07992128297009932,7,7,51552,48754,2798,52875,50002,False,0.2893178893178893,5,4
sample,legal-hard-28,False,DataflowSystemGPT52LatestStats5kD2,DataflowSystemGPT52LatestStats3kD2,Yes,0.02443,0.022444,0.0019860000000000017,0.08848690073070761,6,6,41901,38867,3034,42642,39615,False,0.22953388170779476,4,2
sample,legal-hard-30,False,DataflowSystemGPT52LatestStats5kD2,DataflowSystemGPT52LatestStats3kD2,No,0.036066,0.032756,0.0033100000000000004,0.10105018927830017,6,7,50798,50100,698,52050,51246,False,0.257746200907835,5,4
sample,legal-hard-7,False,DataflowSystemGPT52LatestStats5kD2,DataflowSystemGPT52LatestStats3kD2,Bank Account,0.01728,0.01902,-0.0017399999999999985,-0.09148264984227122,5,5,30260,30334,-74,30851,31040,False,0.346218487394958,3,2
sample,legal-hard-8,False,DataflowSystemGPT52LatestStats5kD2,DataflowSystemGPT52LatestStats3kD2,True,0.022042,0.023526,-0.0014839999999999992,-0.06307914647623902,5,5,32469,31186,1283,33196,32093,False,0.087527352297593,3,2
sample,wildfire-easy-13,False,DataflowSystemGPT52LatestStats5kD2,DataflowSystemGPT52LatestStats3kD2,Great Basin Area,0.009362,0.009874,-0.0005120000000000003,-0.05185335223820136,4,4,21902,21762,140,22137,22051,False,0.4636363636363636,2,1
sample,wildfire-easy-15,False,DataflowSystemGPT52LatestStats5kD2,DataflowSystemGPT52LatestStats3kD2,No,0.023095,0.022053,0.0010420000000000013,0.04724980728245596,5,5,37973,36312,1661,38404,36761,False,0.5023584905660378,3,1
sample,wildfire-easy-8,False,DataflowSystemGPT52LatestStats5kD2,DataflowSystemGPT52LatestStats3kD2,Lightning,0.013072,0.013192,-0.00012000000000000031,-0.009096422073984256,4,4,27836,27148,688,28055,27404,False,0.5325077399380805,2,1
sample,wildfire-hard-11,False,DataflowSystemGPT52LatestStats5kD2,DataflowSystemGPT52LatestStats3kD2,Wyoming,0.010339,0.012075,-0.0017360000000000014,-0.1437681159420291,4,4,23660,23839,-179,23889,24112,False,0.7883817427385892,2,1
sample,wildfire-hard-16,False,DataflowSystemGPT52LatestStats5kD2,DataflowSystemGPT52LatestStats3kD2,"[6.326, 0.787]",0.029577,0.028265,0.0013120000000000007,0.046417831240049556,6,4,49210,29500,19710,49837,30121,False,0.3782608695652174,4,2
sample,archeology-easy-3,False,DataflowSystemGPT52LatestStats7kD2,DataflowSystemGPT52LatestStats3kD2,3.1333,0.013636,0.013841,-0.00020499999999999859,-0.014811068564409984,4,4,26285,24154,2131,26623,24557,False,0.5896607431340872,2,1
sample,archeology-easy-6,False,DataflowSystemGPT52LatestStats7kD2,DataflowSystemGPT52LatestStats3kD2,São Paulo,0.012856,0.011318,0.0015379999999999994,0.13588973316840428,4,4,26719,24322,2397,26947,24567,False,0.7380191693290735,2,1
sample,astronomy-easy-2,False,DataflowSystemGPT52LatestStats7kD2,DataflowSystemGPT52LatestStats3kD2,7.52,0.019787,0.020326,-0.0005390000000000013,-0.026517760503788314,4,3,33334,20306,13028,33763,20890,False,0.45494186046511625,3,2
sample,biomedical-easy-2,False,DataflowSystemGPT52LatestStats7kD2,DataflowSystemGPT52LatestStats3kD2,68.5,0.023927,0.031928,-0.008000999999999998,-0.25059508895013777,6,6,43356,42430,926,43908,43050,False,0.7689873417721519,3,1
sample,environment-easy-1,False,DataflowSystemGPT52LatestStats7kD2,DataflowSystemGPT52LatestStats3kD2,4.796,0.011702,0.011404,0.0002980000000000014,0.02613118204138911,4,4,25599,23731,1868,25827,23984,False,0.7539267015706806,2,1
sample,environment-easy-2,False,DataflowSystemGPT52LatestStats7kD2,DataflowSystemGPT52LatestStats3kD2,"[2003, 2011, 2015, 2018, 2020, 2021, 2022, 2023]",0.023499,0.028143,-0.004644000000000002,-0.16501439078989455,5,5,37327,33904,3423,37954,34585,False,0.2460276781137878,3,2
sample,environment-easy-4,True,DataflowSystemGPT52LatestStats7kD2,DataflowSystemGPT52LatestStats3kD2,86,0.047942,0.036252,0.011689999999999999,0.3224649674500717,6,6,83194,61560,21634,84096,62488,False,0.0827129859387924,8,7
sample,environment-easy-5,True,DataflowSystemGPT52LatestStats7kD2,DataflowSystemGPT52LatestStats3kD2,Ashburnham,0.033751,0.025868,0.007883000000000005,0.30473944642028783,4,4,46952,36244,10708,47641,36902,False,0.7035984848484849,5,4
sample,environment-easy-6,False,DataflowSystemGPT52LatestStats7kD2,DataflowSystemGPT52LatestStats3kD2,5.14,0.015451,0.014781,0.0006699999999999987,0.04532846221500566,4,4,27322,25171,2151,27732,25658,False,0.18686131386861313,2,1
sample,environment-hard-10,True,DataflowSystemGPT52LatestStats7kD2,DataflowSystemGPT52LatestStats3kD2,0.206,0.079915,0.04753,0.032385,0.6813591415947822,9,7,99024,63453,35571,102103,65310,False,0.07318770001391402,7,6
sample,environment-hard-11,False,DataflowSystemGPT52LatestStats7kD2,DataflowSystemGPT52LatestStats3kD2,0.37,0.022231,0.023665,-0.0014339999999999978,-0.06059581660680321,5,5,37340,33425,3915,37990,34350,False,0.1354309165526676,3,2
sample,environment-hard-13,False,DataflowSystemGPT52LatestStats7kD2,DataflowSystemGPT52LatestStats3kD2,11,0.020484,0.019127,0.001356999999999997,0.07094682908976824,5,5,38185,32546,5639,38835,33156,False,0.04191343963553531,3,2
sample,legal-easy-10,False,DataflowSystemGPT52LatestStats7kD2,DataflowSystemGPT52LatestStats3kD2,"[2010, 2011, 2012, 2013, 2014, 2019]",0.019374,0.017023,0.002350999999999999,0.1381072666392527,5,5,31698,31129,569,32374,31665,False,0.6267281105990783,3,2
sample,legal-easy-12,False,DataflowSystemGPT52LatestStats7kD2,DataflowSystemGPT52LatestStats3kD2,3,0.02063,0.026259,-0.005629000000000002,-0.21436459880421957,6,6,37795,36762,1033,38389,37412,False,0.6241286863270777,3,2
sample,legal-easy-13,False,DataflowSystemGPT52LatestStats7kD2,DataflowSystemGPT52LatestStats3kD2,1097.47,0.018921,0.017645,0.0012759999999999994,0.07231510342873332,6,6,37724,35947,1777,38248,36458,False,0.21896792189679218,3,2
sample,legal-easy-19,False,DataflowSystemGPT52LatestStats7kD2,DataflowSystemGPT52LatestStats3kD2,0.523,0.013,0.013791,-0.000791,-0.05735624682764122,4,4,23899,23410,489,24317,23888,False,0.26123013130615064,2,1
sample,legal-easy-20,False,DataflowSystemGPT52LatestStats7kD2,DataflowSystemGPT52LatestStats3kD2,40,0.016651,0.017483,-0.0008319999999999994,-0.04758908654121143,5,5,31574,31104,470,32071,31676,False,0.7977715877437326,3,2
sample,legal-easy-26,False,DataflowSystemGPT52LatestStats7kD2,DataflowSystemGPT52LatestStats3kD2,"['Arizona', 'California', 'Massachusetts', 'Ohio', 'Oklahoma', 'Rhode Island']",0.019218,0.017721,0.0014969999999999983,0.08447604536990003,5,5,34548,30840,3708,35087,31462,False,0.18770226537216828,3,2
sample,legal-easy-27,False,DataflowSystemGPT52LatestStats7kD2,DataflowSystemGPT52LatestStats3kD2,27,0.018205,0.015951,0.002253999999999999,0.14130775499968648,5,5,34433,30745,3688,34914,31238,False,0.08482676224611709,3,2
sample,legal-easy-4,False,DataflowSystemGPT52LatestStats7kD2,DataflowSystemGPT52LatestStats3kD2,2111635,0.014768,0.013995,0.0007729999999999994,0.05523401214719538,4,4,25261,23383,1878,25707,23879,False,0.0946969696969697,2,1
sample,legal-easy-5,False,DataflowSystemGPT52LatestStats7kD2,DataflowSystemGPT52LatestStats3kD2,5435,0.011598,0.016655,-0.005056999999999999,-0.3036325427799459,4,5,22584,28562,-5978,22951,29191,False,0.37025796661608495,2,1
sample,legal-easy-9,False,DataflowSystemGPT52LatestStats7kD2,DataflowSystemGPT52LatestStats3kD2,2002,0.016702,0.01873,-0.0020279999999999986,-0.10827549386011738,5,5,29963,30890,-927,30521,31477,False,0.5341426403641881,3,2
sample,legal-hard-14,False,DataflowSystemGPT52LatestStats7kD2,DataflowSystemGPT52LatestStats3kD2,"['Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area', 'Providence-Warwick, RI-MA Metropolitan Statistical Area', 'Hartford-West Hartford-East Hartford, CT Metropolitan Statistical Area', 'Bridgeport-Stamford-Danbury, CT Metropolitan Statistical Area', 'Worcester, MA Metropolitan Statistical Area']",0.028032,0.034752,-0.006719999999999997,-0.19337016574585628,5,7,35628,45076,-9448,36748,46575,False,0.3021907216494845,4,3
sample,legal-hard-17,False,DataflowSystemGPT52LatestStats7kD2,DataflowSystemGPT52LatestStats3kD2,32542,0.025798,0.025769,2.9000000000001247e-05,0.001125383212387025,7,7,46548,44821,1727,47425,45739,False,0.35706462212486306,5,4
sample,legal-hard-23,False,DataflowSystemGPT52LatestStats7kD2,DataflowSystemGPT52LatestStats3kD2,District of Columbia,0.038268,0.034046,0.0042220000000000035,0.12400869411972049,7,7,55061,48754,6307,56355,50002,False,0.28004895960832316,5,4
sample,legal-hard-24,False,DataflowSystemGPT52LatestStats7kD2,DataflowSystemGPT52LatestStats3kD2,"Los Angeles-Long Beach-Anaheim, CA Metropolitan Statistical Area",0.051406,0.048127,0.003278999999999997,0.06813223346562214,8,8,71159,60447,10712,72992,62420,False,0.16543909348441926,7,6
sample,legal-hard-30,True,DataflowSystemGPT52LatestStats7kD2,DataflowSystemGPT52LatestStats3kD2,No,0.039274,0.032756,0.006518000000000003,0.19898644523140807,7,7,60079,50100,9979,61192,51246,False,0.24791265253692998,5,4
sample,legal-hard-6,False,DataflowSystemGPT52LatestStats7kD2,DataflowSystemGPT52LatestStats3kD2,1.1413,0.018079,0.016667,0.001412,0.08471830563388733,5,5,30091,30145,-54,30717,30721,False,0.26647286821705424,3,2
sample,legal-hard-7,False,DataflowSystemGPT52LatestStats7kD2,DataflowSystemGPT52LatestStats3kD2,Bank Account,0.017782,0.01902,-0.0012379999999999995,-0.06508937960042059,5,5,30211,30334,-123,30844,31040,False,0.4063777596075225,3,2
sample,wildfire-easy-2,False,DataflowSystemGPT52LatestStats7kD2,DataflowSystemGPT52LatestStats3kD2,EACC,0.052463,0.063762,-0.011298999999999997,-0.17720585928923177,8,9,93401,86437,6964,94502,88222,False,0.12415856394913986,5,4
sample,wildfire-easy-8,False,DataflowSystemGPT52LatestStats7kD2,DataflowSystemGPT52LatestStats3kD2,Lightning,0.013908,0.013192,0.0007159999999999996,0.054275318374772556,4,4,29077,27148,1929,29287,27404,False,0.533751962323391,2,1
sample,wildfire-hard-10,False,DataflowSystemGPT52LatestStats7kD2,DataflowSystemGPT52LatestStats3kD2,Republican,0.018299,0.016396,0.0019029999999999984,0.11606489387655515,4,4,30114,27262,2852,30580,27747,False,0.7306155075939249,4,2
sample,wildfire-hard-11,False,DataflowSystemGPT52LatestStats7kD2,DataflowSystemGPT52LatestStats3kD2,Wyoming,0.010999,0.012075,-0.0010760000000000006,-0.08910973084886133,4,4,23869,23839,30,24119,24112,False,0.7850707850707851,2,1
sample,wildfire-hard-16,False,DataflowSystemGPT52LatestStats7kD2,DataflowSystemGPT52LatestStats3kD2,"[6.326, 0.787]",0.032535,0.028265,0.004270000000000003,0.15107022819741742,6,4,53110,29500,23610,53720,30121,False,0.37091988130563797,4,2
sample,wildfire-hard-7,True,DataflowSystemGPT52LatestStats7kD2,DataflowSystemGPT52LatestStats3kD2,"Northwest, 2020",0.060289,0.052192,0.008097,0.1551387185775598,9,9,92841,77125,15716,94499,78830,False,0.22349570200573066,8,5
mode,archeology-easy-3,False,DataflowSystemGPT52DeltaStats3kD2,DataflowSystemGPT52LatestStats3kD2,3.1333,0.013425,0.013841,-0.0004159999999999997,-0.030055631818510203,4,4,24145,24154,-9,24505,24557,False,0.4855581576893052,2,1
mode,archeology-easy-6,False,DataflowSystemGPT52DeltaStats3kD2,DataflowSystemGPT52LatestStats3kD2,São Paulo,0.011887,0.011318,0.0005690000000000001,0.05027389998232904,4,4,24076,24322,-246,24306,24567,False,0.732484076433121,2,1
mode,astronomy-easy-2,False,DataflowSystemGPT52DeltaStats3kD2,DataflowSystemGPT52LatestStats3kD2,7.52,0.01711,0.020326,-0.003216,-0.15822099773688872,4,3,27513,20306,7207,27960,20890,False,0.34916201117318435,3,2
